well_id|county|spud_date|completion_date
3155|County 8|2012-09-15|2013-05-10
3156|County 1|2020-06-06|2020-12-29
3157|County 1|2014-04-12|2015-04-01
3158|County 8|2010-03-07|2010-08-17
3159|County 6|2015-08-24|2015-12-08
3160|County 8|2009-11-30|2010-02-22
3161|County 1|2020-05-09|2021-02-24
3162|County 1|2015-12-22|2016-06-26
3163|County 6|2018-02-01|2018-08-27
3164|County 5|2011-07-01|2011-11-13
3165|County 6|2021-08-17|2022-02-05
3166|County 1|2015-03-03|2015-12-09
3167|County 6|2014-12-17|2015-07-31
3168|County 8|2018-04-20|2018-06-19
3169|County 1|2010-11-27|2011-05-20
3170|County 8|2012-04-27|2013-01-28
3171|County 8|2015-12-21|2016-05-30
3172|County 1|2019-02-20|2019-07-06
3173|County 1|2011-10-26|2012-01-09
3174|County 2|2016-08-26|2017-03-27
3175|County 1|2014-08-06|2014-11-20
3176|County 1|2013-12-01|2014-02-27
3177|County 5|2011-04-14|2011-12-14
3178|County 1|2019-10-14|2021-02-12
3179|County 6|2022-05-30|2022-09-14
3180|County 9|2013-06-23|2014-01-03
3181|County 1|2017-03-25|2018-08-08
3182|County 1|2014-02-27|2014-07-05
3183|County 8|2018-11-08|2019-03-02
3184|County 1|2023-06-23|2023-11-14
3185|County 9|2014-06-20|2014-11-16
3186|County 9|2017-12-01|2018-04-06
3187|County 1|2010-08-20|2010-11-14
3188|County 6|2020-02-29|2021-01-11
3189|County 1|2012-07-04|2012-10-09
3190|County 6|2015-03-18|2016-01-29
3191|County 7|2013-08-18|2013-11-22
3192|County 1|2018-05-17|2023-09-09
3193|County 1|2012-07-22|2012-11-12
3194|County 8|2019-08-27|2021-12-07
3195|County 8|2016-07-30|2016-12-19
3196|County 1|2014-01-31|2014-07-09
3197|County 8|2009-12-13|2010-04-23
3198|County 8|2017-10-16|2018-05-14
3199|County 1|2017-11-29|2018-07-02
3200|County 9|2019-02-15|2019-09-05
3201|County 6|2014-11-21|2015-04-28
3202|County 6|2015-10-04|2016-05-05
3203|County 1|2018-05-17|2019-02-23
3204|County 8|2013-11-12|2014-02-27
3205|County 9|2009-05-31|2009-09-01
3206|County 8|2012-12-14|2013-03-03
3207|County 1|2012-07-21|2012-12-03
3208|County 8|2014-03-06|2014-08-25
3209|County 9|2015-07-13|2016-01-15
3210|County 9|2013-01-08|2013-06-06
3211|County 8|2016-09-05|2017-03-09
3212|County 1|2013-11-28|2014-03-17
3213|County 6|2018-08-09|2018-10-19
3214|County 1|2008-10-04|2008-12-01
3215|County 9|2014-08-06|2015-11-06
3216|County 1|2014-12-13|2015-05-23
3217|County 8|2018-01-20|2019-06-10
3218|County 6|2013-04-10|2013-07-18
3219|County 6|2017-06-05|2018-04-24
3220|County 1|2012-04-10|2012-07-21
3221|County 8|2012-01-10|2012-10-19
3222|County 9|2013-10-28|2014-09-01
3223|County 1|2014-05-05|2014-11-10
3224|County 6|2022-09-24|2023-05-11
3225|County 8|2009-08-06|2009-10-10
3226|County 6|2013-09-23|2014-02-08
3227|County 8|2011-10-25|2012-03-26
3228|County 6|2012-02-17|2012-06-22
3229|County 8|2014-10-22|2015-06-24
3230|County 8|2014-08-31|2015-03-21
3231|County 5|2012-02-29|2012-11-04
3232|County 6|2010-10-30|2011-03-12
3233|County 11|2011-02-03|2011-06-05
3234|County 6|2013-11-13|2014-03-11
3235|County 8|2019-07-09|2020-03-18
3236|County 5|2012-01-19|2012-04-12
3237|County 9|2013-01-01|2013-06-05
3238|County 6|2015-05-28|2016-11-01
3239|County 9|2008-10-08|2008-11-18
3240|County 1|2017-03-02|2017-07-19
3241|County 8|2013-08-04|2014-02-03
3242|County 1|2015-06-10|2016-03-19
3243|County 8|2012-07-23|2012-11-14
3244|County 6|2011-04-04|2011-09-12
3245|County 9|2013-04-20|2013-10-16
3246|County 8|2010-07-22|2010-10-05
3247|County 6|2018-10-15|2019-05-09
3248|County 9|2021-12-24|2022-07-02
3249|County 6|2018-10-31|2019-08-05
3250|County 9|2021-11-02|2022-04-19
3251|County 8|2011-11-13|2012-03-04
3252|County 1|2017-09-27|2018-01-13
3253|County 1|2014-08-01|2015-03-06
3254|County 8|2016-08-05|2017-10-08
3255|County 8|2015-07-21|2016-04-13
3256|County 1|2022-09-01|2023-01-01
3257|County 9|2009-04-24|2009-08-29
3258|County 9|2013-12-03|2014-06-07
3259|County 8|2014-10-07|2015-03-13
3260|County 1|2018-09-07|2019-04-17
3261|County 1|2013-04-08|2013-09-18
3262|County 1|2014-09-16|2015-08-26
3263|County 5|2011-05-09|2011-09-14
3264|County 1|2015-03-23|2016-05-08
3265|County 1|2020-01-05|2021-03-21
3266|County 6|2015-08-22|2015-12-07
3267|County 8|2022-09-10|2023-04-03
3268|County 6|2014-12-07|2016-04-04
3269|County 7|2012-04-18|2012-08-01
3270|County 9|2008-01-28|2008-03-29
3271|County 6|2018-10-19|2019-07-31
3272|County 9|2008-10-30|2009-01-05
3273|County 6|2013-05-07|2013-10-25
3274|County 1|2017-06-03|2018-08-31
3275|County 1|2014-03-17|2014-06-05
3276|County 1|2021-07-26|2022-04-29
3277|County 8|2012-06-28|2012-10-15
3278|County 9|2019-04-01|2019-11-06
3279|County 6|2014-04-15|2014-09-23
3280|County 8|2015-06-06|2015-09-11
3281|County 8|2016-01-23|2016-12-15
3282|County 5|2014-08-14|2015-02-23
3283|County 1|2014-06-13|2015-01-29
3284|County 1|2017-01-30|2017-08-03
3285|County 9|2013-02-11|2013-09-26
3286|County 1|2014-07-07|2015-03-23
3287|County 1|2015-02-16|2015-07-28
3288|County 5|2007-09-01|2007-11-17
3289|County 1|2022-03-11|2023-07-09
3290|County 1|2012-08-27|2012-12-10
3291|County 1|2019-02-13|2019-10-22
3292|County 6|2011-07-29|2011-10-20
3293|County 1|2012-10-31|2013-03-07
3294|County 8|2013-08-29|2014-05-12
3295|County 1|2020-06-17|2020-10-08
3296|County 1|2009-02-25|2009-05-28
3297|County 9|2012-05-02|2012-09-02
3298|County 1|2020-01-16|2020-05-11
3299|County 6|2010-11-19|2011-05-16
3300|County 1|2010-09-03|2010-12-13
3301|County 1|2012-12-06|2013-12-01
3302|County 6|2019-04-17|2019-12-23
3303|County 1|2011-11-26|2012-07-21
3304|County 6|2011-04-25|2011-08-14
3305|County 6|2001-11-18|2019-09-18
3306|County 6|2018-04-03|2018-10-01
3307|County 8|2014-05-19|2014-10-02
3308|County 8|2022-05-19|2023-01-26
3309|County 6|2013-10-19|2014-07-18
3310|County 6|2014-03-26|2014-10-09
3311|County 5|2013-12-02|2014-03-12
3312|County 1|2022-07-07|2023-11-05
3313|County 1|2014-01-06|2014-06-07
3314|County 9|2013-07-22|2014-05-05
3315|County 9|2020-10-14|2021-08-04
3316|County 1|2020-02-16|2022-04-16
3317|County 8|2021-08-25|2022-06-30
3318|County 1|2013-10-02|2014-05-16
3319|County 9|2019-04-17|2020-01-24
3320|County 6|2014-12-12|2015-04-09
3321|County 6|2018-04-26|2018-10-07
3322|County 1|2019-01-10|2019-11-15
3323|County 9|2011-07-11|2011-10-22
3324|County 1|2011-04-06|2011-10-26
3325|County 7|2008-09-27|2008-12-17
3326|County 1|2013-07-02|2013-12-20
3327|County 6|2012-07-02|2012-09-04
3328|County 1|2020-09-02|2021-04-26
3329|County 8|2011-09-08|2012-01-14
3330|County 5|2011-09-16|2012-03-01
3331|County 6|2014-05-08|2014-12-21
3332|County 9|2013-04-07|2013-07-01
3333|County 9|2010-06-29|2010-08-17
3334|County 9|2021-01-30|2021-04-24
3335|County 9|2014-09-13|2015-04-02
3336|County 6|2020-02-06|2022-06-08
3337|County 1|2014-08-27|2016-04-26
3338|County 6|2008-12-10|2009-03-31
3339|County 1|2010-05-05|2010-06-29
3340|County 11|2008-11-05|2009-01-29
3341|County 1|2013-12-31|2014-03-28
3342|County 9|2014-01-18|2014-08-14
3343|County 6|2019-05-20|2023-02-16
3344|County 6|2018-02-03|2018-08-21
3345|County 6|2013-11-29|2014-08-28
3346|County 9|2008-11-14|2009-05-16
3347|County 1|2017-11-17|2018-07-10
3348|County 9|2009-01-13|2009-06-14
3349|County 6|2010-08-13|2011-02-16
3350|County 8|2016-07-13|2018-05-31
3351|County 8|2012-01-13|2012-04-26
3352|County 3|2013-08-01|2013-10-14
3353|County 5|2015-04-22|2015-09-24
3354|County 9|2012-06-27|2012-11-12
3355|County 1|2017-06-03|2017-11-17
3356|County 8|2019-11-06|2020-03-01
3357|County 9|2009-12-11|2010-02-13
3358|County 1|2015-05-02|2017-05-24
3359|County 6|2010-11-27|2011-10-12
3360|County 6|2022-06-15|2022-11-14
3361|County 1|2013-09-10|2013-11-25
3362|County 9|2014-05-23|2014-11-08
3363|County 1|2015-09-10|2016-07-12
3364|County 1|2019-03-30|2020-01-20
3365|County 9|2022-10-17|2023-03-01
3366|County 8|2016-09-08|2017-03-28
3367|County 6|2014-03-25|2014-10-02
3368|County 8|2013-05-23|2013-09-10
3369|County 5|2015-03-27|2015-09-12
3370|County 6|2014-08-23|2014-10-28
3371|County 1|2019-08-01|2020-02-03
3372|County 9|2014-11-21|2015-06-01
3373|County 6|2009-12-18|2010-02-20
3374|County 8|2018-05-21|2018-10-15
3375|County 8|2014-08-08|2015-02-14
3376|County 7|2017-08-04|2017-09-24
3377|County 1|2015-07-01|2015-10-14
3378|County 8|2014-11-22|2016-09-19
3379|County 1|2018-08-03|2019-07-11
3380|County 6|2014-07-13|2014-10-27
3381|County 6|2014-11-03|2015-06-28
3382|County 1|2010-09-29|2010-12-07
3383|County 1|2015-12-07|2017-02-27
3384|County 9|2013-04-05|2013-10-17
3385|County 6|2010-06-06|2010-08-29
3386|County 1|2016-11-11|2017-08-01
3387|County 1|2019-07-24|2020-02-25
3388|County 1|2013-01-21|2013-05-22
3389|County 1|2018-05-13|2019-05-01
3390|County 1|2019-04-18|2019-08-13
3391|County 6|2010-01-19|2010-06-18
3392|County 6|2018-06-27|2019-01-03
3393|County 8|2021-10-21|2022-03-20
3394|County 9|2015-01-24|2015-03-29
3395|County 6|2012-11-12|2013-02-02
3396|County 1|2012-02-09|2012-08-23
3397|County 9|2013-07-26|2013-11-01
3398|County 1|2014-05-01|2015-06-13
3399|County 9|2015-06-11|2018-09-24
3400|County 6|2017-04-08|2017-09-05
3401|County 9|2008-04-07|2008-07-07
3402|County 6|2021-09-28|2022-03-14
3403|County 8|2021-07-19|2021-12-27
3404|County 6|2010-11-30|2011-03-30
3405|County 6|2019-05-26|2020-02-29
3406|County 9|2014-03-27|2014-10-25
3407|County 9|2014-05-02|2014-08-26
3408|County 9|2018-11-14|2019-03-12
3409|County 1|2020-02-12|2021-05-02
3410|County 1|2018-05-25|2018-10-02
3411|County 1|2014-03-03|2014-07-23
3412|County 8|2014-11-05|2015-03-05
3413|County 8|2018-05-31|2018-09-14
3414|County 9|2012-09-29|2013-02-06
3415|County 8|2017-04-30|2018-01-29
3416|County 1|2021-02-20|2021-05-24
3417|County 3|2012-06-19|2012-07-28
3418|County 6|2020-01-08|2021-01-01
3419|County 6|2013-04-19|2015-02-14
3420|County 1|2013-03-25|2013-07-02
3421|County 9|2010-05-15|2010-08-23
3422|County 9|2009-10-09|2009-12-17
3423|County 6|2013-03-14|2013-06-07
3424|County 1|2017-11-01|2018-09-23
3425|County 8|2014-10-11|2015-02-28
3426|County 1|2018-03-29|2018-07-03
3427|County 1|2014-09-07|2015-01-15
3428|County 9|2006-03-14|2006-06-04
3429|County 9|2014-01-02|2014-04-15
3430|County 1|2020-03-04|2020-10-11
3431|County 1|2020-02-12|2021-04-24
3432|County 5|2014-06-10|2014-07-20
3433|County 8|2013-12-16|2014-05-30
3434|County 1|2019-03-01|2019-10-09
3435|County 1|2012-06-10|2012-12-15
3436|County 6|2011-06-13|2011-10-17
3437|County 9|2011-03-26|2011-08-15
3438|County 1|2018-03-26|2018-12-21
3439|County 8|2015-07-06|2015-12-13
3440|County 8|2010-01-24|2010-02-28
3441|County 1|2014-09-24|2015-04-07
3442|County 8|2017-01-29|2018-08-28
3443|County 1|2019-12-04|2020-12-03
3444|County 9|2010-03-18|2011-02-04
3445|County 1|2013-01-13|2013-05-23
3446|County 1|2019-12-05|2021-10-23
3447|County 1|2013-11-10|2014-01-25
3448|County 6|2018-12-24|2019-06-04
3449|County 5|2014-06-25|2014-12-28
3450|County 1|2012-12-03|2013-02-18
3451|County 9|2015-01-03|2015-08-07
3452|County 1|2016-04-16|2017-09-27
3453|County 8|2012-11-11|2013-03-09
3454|County 1|2022-06-02|2022-08-21
3455|County 1|2014-10-22|2015-04-06
3456|County 1|2015-05-23|2015-12-31
3457|County 1|2021-07-30|2022-04-09
3458|County 8|2009-07-09|2009-10-10
3459|County 1|2014-09-17|2016-03-28
3460|County 1|2014-12-01|2015-05-10
3461|County 1|2014-06-06|2015-02-05
3462|County 6|2017-07-14|2019-06-14
3463|County 1|2022-07-20|2022-10-16
3464|County 9|2020-03-10|2021-05-28
3465|County 6|2016-07-25|2016-10-25
3466|County 1|2011-08-26|2011-12-22
3467|County 7|2012-02-10|2012-04-03
3468|County 8|2014-06-20|2014-12-10
3469|County 1|2015-02-22|2015-07-24
3470|County 1|2021-05-12|2021-09-09
3471|County 6|2015-04-07|2015-07-18
3472|County 9|2015-10-07|2016-05-20
3473|County 8|2010-02-04|2010-05-13
3474|County 8|2013-10-27|2014-02-18
3475|County 8|2014-06-15|2014-09-28
3476|County 7|2022-01-26|2022-05-15
3477|County 6|2017-08-04|2017-12-04
3478|County 9|2008-05-22|2008-07-26
3479|County 8|2008-02-22|2008-04-01
3480|County 6|2012-04-26|2012-07-25
3481|County 6|2015-11-05|2016-01-20
3482|County 9|2011-07-28|2012-02-03
3483|County 6|2009-12-02|2010-01-21
3484|County 8|2013-06-22|2013-08-05
3485|County 5|2012-03-07|2012-08-08
3486|County 8|2015-06-09|2016-08-27
3487|County 7|2013-07-12|2013-11-18
3488|County 1|2014-04-13|2014-10-12
3489|County 5|2013-10-26|2013-12-29
3490|County 8|2011-02-02|2011-06-01
3491|County 1|2014-09-22|2015-02-06
3492|County 6|2015-01-11|2015-03-01
3493|County 8|2011-11-09|2012-05-01
3494|County 1|2013-01-22|2013-05-07
3495|County 5|2005-05-25|2005-07-30
3496|County 1|2017-10-18|2018-04-06
3497|County 5|2014-07-14|2014-12-01
3498|County 9|2012-08-08|2012-12-01
3499|County 1|2012-10-26|2013-07-15
3500|County 1|2020-03-26|2021-01-06
3501|County 8|2013-03-31|2013-12-03
3502|County 6|2021-11-20|2022-11-14
3503|County 6|2010-12-15|2011-06-28
3504|County 9|2018-08-19|2019-05-15
3505|County 1|2014-03-21|2014-11-30
3506|County 1|2011-11-23|2012-01-27
3507|County 8|2008-01-03|2008-02-01
3508|County 9|2009-12-25|2010-03-05
3509|County 6|2011-09-03|2011-11-22
3510|County 9|2013-05-29|2013-09-16
3511|County 1|2017-04-09|2017-11-01
3512|County 5|2013-08-15|2013-10-28
3513|County 1|2021-07-31|2022-04-09
3514|County 6|2014-06-20|2014-10-07
3515|County 1|2010-12-16|2011-06-02
3516|County 6|2018-08-28|2019-05-12
3517|County 6|2023-02-11|2023-09-07
3518|County 5|2013-06-26|2013-10-05
3519|County 1|2013-08-08|2014-03-08
3520|County 3|2011-04-25|2011-07-07
3521|County 9|2011-04-28|2011-08-19
3522|County 1|2013-08-28|2014-02-08
3523|County 1|2012-05-17|2012-08-12
3524|County 8|2017-05-14|2017-08-01
3525|County 9|2012-02-19|2012-07-25
3526|County 8|2018-01-28|2018-08-25
3527|County 9|2014-07-09|2017-01-18
3528|County 6|2017-06-11|2017-11-21
3529|County 9|2014-10-10|2015-03-18
3530|County 9|2013-07-10|2013-09-02
3531|County 5|2015-01-05|2015-12-14
3532|County 8|2012-01-20|2012-03-22
3533|County 1|2019-02-21|2019-12-14
3534|County 8|2023-06-19|2023-11-10
3535|County 8|2021-10-23|2022-06-14
3536|County 4|2014-03-08|2014-08-09
3537|County 6|2012-04-05|2012-07-30
3538|County 5|2011-12-22|2012-03-01
3539|County 6|2019-02-15|2020-06-02
3540|County 8|2014-05-14|2014-10-07
3541|County 1|2017-06-07|2018-08-24
3542|County 1|2015-11-22|2017-11-28
3543|County 6|2010-11-10|2011-03-28
3544|County 9|2008-05-11|2008-08-18
3545|County 9|2017-07-09|2017-12-01
3546|County 8|2012-06-20|2012-09-04
3547|County 1|2007-02-24|2007-05-01
3548|County 5|2018-06-11|2018-08-30
3549|County 6|2017-10-27|2018-04-25
3550|County 4|2014-02-02|2014-07-03
3551|County 9|2011-06-15|2011-10-14
3552|County 6|2022-08-28|2023-05-02
3553|County 9|2009-12-15|2010-03-17
3554|County 8|2023-04-29|2023-08-13
3555|County 1|2011-01-15|2011-08-31
3556|County 1|2014-03-12|2014-07-20
3557|County 7|2008-06-23|2008-09-10
3558|County 6|2017-11-08|2018-11-01
3559|County 9|2013-08-03|2013-10-05
3560|County 3|2012-10-26|2013-02-11
3561|County 9|2011-08-02|2011-12-17
3562|County 1|2022-09-02|2023-02-06
3563|County 6|2012-01-25|2012-03-15
3564|County 5|2010-07-04|2010-09-20
3565|County 1|2017-04-14|2017-09-11
3566|County 8|2022-11-05|2023-11-03
3567|County 1|2012-05-17|2012-08-16
3568|County 9|2018-11-21|2019-05-28
3569|County 8|2012-12-14|2013-07-26
3570|County 1|2014-10-25|2015-07-15
3571|County 1|2018-05-26|2018-09-17
3572|County 9|2015-10-03|2017-05-01
3573|County 6|2014-07-17|2015-01-25
3574|County 1|2014-03-22|2014-12-08
3575|County 6|2012-11-22|2013-05-12
3576|County 1|2007-05-13|2007-07-16
3577|County 8|2011-05-25|2011-09-13
3578|County 1|2019-07-17|2020-02-20
3579|County 9|2013-10-27|2014-05-05
3580|County 6|2018-11-10|2019-07-20
3581|County 8|2018-08-18|2018-11-26
3582|County 1|2015-05-07|2015-07-22
3583|County 1|2015-01-24|2015-11-14
3584|County 9|2008-11-12|2009-07-01
3585|County 6|2010-07-27|2010-11-03
3586|County 1|2008-04-22|2008-06-23
3587|County 1|2013-08-06|2014-03-13
3588|County 1|2014-07-08|2014-10-25
3589|County 9|2021-12-18|2022-05-02
3590|County 9|2021-11-01|2022-04-04
3591|County 6|2011-10-12|2012-01-01
3592|County 9|2015-01-26|2015-06-19
3593|County 3|2012-12-19|2013-04-17
3594|County 6|2019-07-14|2020-03-21
3595|County 5|2014-02-12|2014-05-21
3596|County 9|2011-10-12|2012-02-21
3597|County 11|2012-05-11|2012-07-24
3598|County 6|2020-03-07|2023-04-03
3599|County 6|2018-04-10|2018-10-19
3600|County 1|2014-03-18|2014-09-26
3601|County 9|2015-03-08|2015-08-29
3602|County 8|2007-07-18|2007-10-01
3603|County 9|2018-06-14|2018-10-28
3604|County 3|2012-02-10|2012-05-08
3605|County 5|2011-09-08|2012-05-11
3606|County 1|2010-12-05|2011-04-02
3607|County 1|2018-03-21|2019-05-07
3608|County 6|2018-07-04|2019-05-03
3609|County 8|2018-05-06|2018-09-28
3610|County 1|2014-10-25|2015-02-26
3611|County 8|2019-01-22|2019-09-06
3612|County 6|2010-11-19|2011-09-22
3613|County 1|2014-09-12|2015-07-10
3614|County 9|2015-11-09|2016-07-28
3615|County 9|2010-04-11|2010-08-12
3616|County 9|2012-02-21|2012-10-31
3617|County 6|2011-05-18|2011-10-15
3618|County 1|2015-06-05|2015-10-06
3619|County 9|2018-11-19|2019-05-23
3620|County 1|2017-06-15|2017-10-04
3621|County 9|2008-12-23|2009-04-17
3622|County 1|2014-09-06|2014-12-30
3623|County 1|2017-10-02|2018-07-12
3624|County 1|2022-05-24|2023-05-03
3625|County 9|2012-06-01|2012-08-06
3626|County 9|2014-09-16|2015-04-15
3627|County 8|2018-03-30|2018-09-11
3628|County 1|2012-07-10|2012-10-21
3629|County 6|2017-03-06|2018-06-04
3630|County 6|2022-08-28|2023-03-10
3631|County 9|2015-05-22|2016-09-15
3632|County 1|2011-10-07|2012-01-06
3633|County 1|2017-03-18|2017-10-08
3634|County 1|2018-03-23|2018-07-11
3635|County 9|2019-07-22|2020-02-12
3636|County 7|2010-05-11|2010-08-29
3637|County 1|2014-11-24|2015-07-22
3638|County 8|2019-03-10|2019-07-11
3639|County 1|2013-06-22|2013-08-25
3640|County 1|2013-01-13|2013-07-06
3641|County 6|2015-09-27|2016-12-20
3642|County 1|2017-05-04|2017-10-13
3643|County 4|2019-12-16|2020-03-29
3644|County 9|2016-08-13|2016-12-01
3645|County 9|2010-09-13|2010-11-24
3646|County 1|2010-03-08|2010-07-02
3647|County 1|2012-06-19|2013-04-12
3648|County 1|2012-08-22|2012-11-04
3649|County 9|2012-09-17|2012-12-13
3650|County 1|2019-07-18|2020-01-10
3651|County 1|2013-08-28|2014-01-01
3652|County 1|2019-05-22|2019-11-25
3653|County 11|2010-05-20|2010-09-01
3654|County 9|2012-05-30|2012-10-16
3655|County 1|2010-03-13|2010-07-18
3656|County 9|2016-01-24|2018-07-17
3657|County 1|2012-06-11|2012-10-06
3658|County 8|2014-08-19|2015-05-23
3659|County 9|2012-11-25|2013-05-05
3660|County 9|2011-06-18|2011-09-02
3661|County 1|2020-01-04|2021-02-24
3662|County 1|2013-03-19|2013-09-06
3663|County 9|2019-07-16|2019-10-22
3664|County 8|2023-04-06|2023-11-29
3665|County 1|2018-11-29|2019-06-12
3666|County 1|2017-09-25|2017-12-11
3667|County 6|2011-03-07|2011-09-16
3668|County 8|2012-03-15|2012-07-11
3669|County 1|2014-06-27|2014-08-26
3670|County 6|2017-07-22|2018-02-12
3671|County 8|2018-05-29|2019-01-19
3672|County 6|2012-01-16|2012-05-27
3673|County 1|2014-04-25|2014-10-01
3674|County 1|2022-08-13|2023-02-07
3675|County 6|2009-10-03|2009-11-22
3676|County 5|2013-05-10|2013-09-17
3677|County 1|2012-08-05|2013-07-22
3678|County 8|2010-09-28|2011-03-16
3679|County 9|2014-10-25|2016-12-01
3680|County 8|2009-11-23|2010-02-07
3681|County 1|2014-06-25|2015-08-18
3682|County 1|2014-09-19|2015-02-17
3683|County 6|2017-02-23|2018-08-16
3684|County 1|2017-08-16|2018-03-04
3685|County 8|2009-12-27|2010-04-01
3686|County 8|2022-06-11|2023-02-10
3687|County 1|2015-02-09|2016-02-19
3688|County 1|2012-11-05|2013-03-25
3689|County 5|2010-08-03|2010-09-30
3690|County 8|2016-03-03|2016-06-11
3691|County 4|2017-09-06|2018-03-27
3692|County 1|2017-04-30|2017-12-21
3693|County 1|2014-08-15|2015-02-27
3694|County 1|2014-06-02|2015-01-28
3695|County 9|2010-11-13|2011-02-28
3696|County 9|2020-01-12|2021-04-24
3697|County 9|2009-10-26|2010-01-14
3698|County 9|2019-02-13|2019-07-01
3699|County 9|2007-12-14|2008-03-05
3700|County 3|2017-03-10|2017-06-25
3701|County 9|2008-10-31|2009-08-04
3702|County 6|2010-12-11|2011-05-17
3703|County 1|2013-08-24|2014-04-01
3704|County 5|2014-10-10|2014-12-03
3705|County 6|2014-03-22|2014-07-17
3706|County 1|2017-11-02|2020-03-29
